id,name,description,detail,summary,category,price,brand,promotion,quantity,view,created_at,updated_at
275,Quạt đứng Toshiba F-LSA20(W)VN,"Mua Quạt đứng Toshiba F-LSA20(W)VN chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Loại quạt: Quạt đứng
- Công suất: 60W
- Số cánh quạt: 5
- Các cấp độ: 3 cấp độ gió
- Bảng điều khiển: RemoteMàn hình LED
- Chế độ: Gió ngủGió yên tĩnhGió thường
- Chiều dài dây điện: 180 cm
- Tiện ích: Màn hình LED hiển thịThời gian hẹn giờ tối đa 7.5 giờGhi nhớ chế độ được cài đặt trước đó
- Kích thước: 45.2 x 135 x 40 cm
- Trọng lượng: 7.2 kg
- Hãng sản xuất: Toshiba","Mua Quạt đứng Toshiba F-LSA20(W)VN chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Khác,1590000,Toshiba,2,23,0,2024-07-26 21:27:56,2026-03-29 12:13:07
276,Ram PC Corsair Vengeance LPX Heat Spreader DDR4 3200MHz 8GB (1*8GB),"Mua Ram PC Corsair Vengeance LPX Heat Spreader DDR4 3200MHz 8GB (1*8GB) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Dung lượng: 8GB
- Loại RAM: DDR4
- Bus RAM: 3200MHz
- Hỗ trợ: DIMM (PC, Desktop)
- Độ trễ: 16-20-20-38
- Điện áp: 1.2 - 1.35V
- Đèn LED: Không hỗ trợ LED
- Hãng sản xuất: Corsair","Mua Ram PC Corsair Vengeance LPX Heat Spreader DDR4 3200MHz 8GB (1*8GB) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Khác,2690000,Corsair,2,76,0,2026-03-15 05:14:10,2026-03-29 12:13:07
277,Ram PC Corsair Vengeance RGB DDR5 6000MHz 16GB (1*16GB),"Mua Ram PC Corsair Vengeance RGB DDR5 6000MHz 16GB (1*16GB) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Dung lượng: 16GB
- Loại RAM: DDR5
- Bus RAM: 6000MHz
- Hỗ trợ: DIMM (PC, Desktop)
- Độ trễ: 36-44-44-96
- Điện áp: 1.1 - 1.35V
- Đèn LED: Hỗ trợ LED
- Hãng sản xuất: Corsair","Mua Ram PC Corsair Vengeance RGB DDR5 6000MHz 16GB (1*16GB) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Khác,7690000,Corsair,2,196,0,2024-11-07 17:07:58,2026-03-29 12:13:07
278,Robot hút bụi lau nhà Xiaomi Vacuum H50 Pro,"Mua Robot hút bụi lau nhà Xiaomi Vacuum H50 Pro chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Chức năng: Hút bụi lau sàn
- Tính năng: Hỗ trợ tường ảo, Hỗ trợ lau nhà, Điều khiển qua ứng dụng, Tự động quay về đế sạc, Tự động điều chỉnh sức hút, Chống rối tóc - lông thú, Lưu trữ một bản đồ, Tự động hút bụi, Tự động giặt giẻ, Tự động sấy giẻ
- Dung tích ngăn chứa nước: Nước sạch: 4LNước bẩn: 4L
- Lực hút: 15.000Pa
- Ứng dụng kết nối: Xiaomi Home
- Trọng lượng: 3.9kg
- Tiện ích: Điều khiển qua app Xiaomi Home và giọng nóiHỗ trợ Google Assistant &amp; AlexaTúi rác dùng ~75 ngàyLau xoay kép 180rpm
- Kích thước: 355 x 353.5 x 93mm
- Công suất: 55W
- Hãng sản xuất: Xiaomi
- Tính năng khác: Cánh tay cơ học mở rộng (chổi + mop) làm sạch sát cạnhĐiều hướng LDS + cảm biến ánh sáng cấu trúc 129°Nhận diện thảm, tự nâng giẻ lauChống rối tóc kép (Y-comb + chổi cạnh)","Mua Robot hút bụi lau nhà Xiaomi Vacuum H50 Pro chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Điện thoại,14990000,Xiaomi,0,7,0,2025-06-19 10:56:00,2026-03-29 12:13:07
279,Robot hút bụi lau nhà Xiaomi Vacuum H50,"Mua Robot hút bụi lau nhà Xiaomi Vacuum H50 chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Chức năng: Hút bụi lau sàn
- Tính năng: Hỗ trợ tường ảo, Hỗ trợ lau nhà, Điều khiển qua ứng dụng, Tự động quay về đế sạc, Chống rối tóc - lông thú, Lưu trữ một bản đồ, Tự động hút bụi, Tự động giặt giẻ, Tự động sấy giẻ
- Dung tích ngăn chứa nước: Nước sạch: 4LNước bẩn: 4L
- Lực hút: 10.000Pa
- Chế độ hút: Hút bụi trước khi lauHút bụiLau nhàHút &amp; lau
- Ứng dụng kết nối: Xiaomi Home
- Trọng lượng: 3.7kg
- Tiện ích: Điều khiển qua app Xiaomi Home và giọng nóiTự động đổ rác (túi dùng ~75 ngày)Làm sạch theo điểmLau xoay kép tốc độ cao 180rpm
- Kích thước: 355 × 353.5 × 93mm
- Công suất: 55W
- Hãng sản xuất: Xiaomi
- Tính năng khác: Điều hướng laser LDS, lập bản đồ 360°Tự động nâng khăn lau khi gặp thảm4 chế độ làm sạchChống rối tóc (lược chữ Y + chổi chống rối)","Mua Robot hút bụi lau nhà Xiaomi Vacuum H50 chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Điện thoại,11990000,Xiaomi,0,181,0,2025-08-31 17:35:06,2026-03-29 12:13:07
280,Tản nhiệt khí CPU Jonsbo CR-1200E RGB,"Mua Tản nhiệt khí CPU Jonsbo CR-1200E RGB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Loại tản nhiệt: Tản nhiệt khí
- Số vòng quay của quạt: 2000 RPM ±10%
- Độ ồn (dBA): ≤ 26.5 dB(A)
- Hãng sản xuất: Hãng khác
- Kết nối: 1 x 3-pin","Mua Tản nhiệt khí CPU Jonsbo CR-1200E RGB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Khác,290000,Hãng khác,10,115,0,2026-03-25 04:58:28,2026-03-29 12:13:07
281,Thẻ nhớ SD Kodak UHS-I U3/V30/A1 128GB,"Mua Thẻ nhớ SD Kodak UHS-I U3/V30/A1 128GB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Dung lượng: 128GB
- Loại thẻ nhớ: Thẻ SD
- Tốc độ đọc: 100MB/s
- Tốc độ ghi: 85MB/s
- Hãng sản xuất: Kodak","Mua Thẻ nhớ SD Kodak UHS-I U3/V30/A1 128GB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Khác,800000,Kodak,2,180,0,2025-10-13 15:14:16,2026-03-29 12:13:07
282,Thẻ nhớ SD Kodak UHS-I U3/V30/A1 256GB,"Mua Thẻ nhớ SD Kodak UHS-I U3/V30/A1 256GB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Dung lượng: 256GB
- Loại thẻ nhớ: Thẻ SD
- Tốc độ đọc: 100MB/s
- Tốc độ ghi: 85MB/s
- Hãng sản xuất: Kodak","Mua Thẻ nhớ SD Kodak UHS-I U3/V30/A1 256GB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Khác,2190000,Kodak,2,172,0,2024-09-02 12:49:56,2026-03-29 12:13:07
283,Thẻ nhớ SD Kodak UHS-I U3/V30/A1 64GB,"Mua Thẻ nhớ SD Kodak UHS-I U3/V30/A1 64GB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Dung lượng: 64GB
- Loại thẻ nhớ: Thẻ SD
- Tốc độ đọc: 100MB/s
- Tốc độ ghi: 85MB/s
- Hãng sản xuất: Kodak","Mua Thẻ nhớ SD Kodak UHS-I U3/V30/A1 64GB chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Khác,690000,Kodak,2,105,0,2025-09-11 04:03:40,2026-03-29 12:13:07
284,VGA MSI GeForce RTX 5070 12GB VENTUS 2X,"Mua VGA MSI GeForce RTX 5070 12GB VENTUS 2X chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.","- Chipset: NVIDIA
- Dung lượng: 12GB
- Kiểu bộ nhớ: GDDR7
- Giao diện bộ nhớ: 192-bit
- Loại GPU: NVIDIA GeForce RTX 5070
- GPU clock: Hiệu suất cực cao: 2527 MHz (MSI Center) Tăng tốc: 2512 MHz
- Giao tiếp PCI: PCI Express Gen 5
- Số lượng đơn vị xử lí: 6144 CUDA
- Tản nhiệt: 2 quạt (Quạt TORX 5.0: Cánh quạt được liên kết bằng vòng cung có tác dụng ổn định và duy trì luồng khí áp suất cao)
- Đầu cấp nguồn: 16 chân x 1 (khuyến nghị sử dụng nguồn ATX 3.1)
- Nguồn đề xuất: 650W
- Hãng sản xuất: MSI","Mua VGA MSI GeForce RTX 5070 12GB VENTUS 2X chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",Khác,21690000,MSI,2,41,0,2025-12-03 05:54:26,2026-03-29 12:13:07
285,VGA MSI GeForce RTX 5070 12GB VENTUS 3X,"Mua VGA MSI GeForce RTX 5070 12GB VENTUS 3X chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.","- Chipset: NVIDIA
- Dung lượng: 12GB
- Kiểu bộ nhớ: GDDR7
- Giao diện bộ nhớ: 192-bit
- Loại GPU: NVIDIA GeForce RTX 5070
- GPU clock: Hiệu suất cực cao: 2527 MHz (MSI Center) Tăng tốc: 2512 MHz
- Giao tiếp PCI: PCI Express Gen 5
- Số lượng đơn vị xử lí: 6144 CUDA
- Tản nhiệt: 3 quạt (Quạt TORX 5.0: Cánh quạt được liên kết bằng vòng cung có tác dụng ổn định và duy trì luồng khí áp suất cao)
- Đầu cấp nguồn: 16 chân x 1 (khuyến nghị sử dụng nguồn ATX 3.1)
- Nguồn đề xuất: 650W
- Hãng sản xuất: MSI","Mua VGA MSI GeForce RTX 5070 12GB VENTUS 3X chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",Khác,22990000,MSI,2,177,0,2026-02-06 13:53:30,2026-03-29 12:13:07
286,Xiaomi MI Box S 4K (GEN 3) - Cũ,"Mua Xiaomi Mi Box S 4k GEN 3 cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Độ phân giải: 4K UHD (3840 x 2160 pixel)
- Công nghệ: Hỗ trợ Dolby Audio® và DTS:X, Dolby Vision®, HDR10+
- Hệ điều hành: Google TV
- Ram: 2GB
- Bộ nhớ trong: 32GB
- Cổng kết nối: Wi-Fi: 2.4GHz / 5GHzBluetooth: 5.2Cổng HDMI 2.1 × 1Cổng USB 2.0 × 1Cổng nguồn × 1
- Hãng sản xuất: Xiaomi","Mua Xiaomi Mi Box S 4k GEN 3 cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Điện thoại,1350000,Xiaomi,2,140,0,2025-11-07 02:31:15,2026-03-29 12:13:07
287,Tai nghe chụp tai chống ồn Apple AirPods Max 2 2026,"Tai nghe Apple AirPods Max 2 2026 chính hãng, giá tốt - Nhận hàng sớm, giao nhanh toàn quốc, giảm thêm Smember. Mua Airpods Max 2 tại đây.","- Kích thước: 168.6 x 187.3 x 83.4 mm
- Trọng lượng: AirPods Max 2, bao gồm đệm tai: 386,2 gramSmart Case: 134,5 gram
- Công nghệ âm thanh: Trình điều khiển động do Apple thiết kế Bộ khuếch đại với độ lệch tương phản cao có thể tùy chỉnh Chủ Động Khử Tiếng Ồn Âm Thanh Thích Ứng Chế độ Xuyên Âm Nhận Biết Cuộc Hội Thoại Tách Lời Nói Âm Lượng Được Cá Nhân Hóa Giảm Âm
- Micro: Tổng cộng chín micrô: Tám micrô dành cho tính năng Chủ Động Khử Tiếng Ồn Ba micrô dành cho tính năng nhận diện giọng nói (hai micrô dùng chung với tính năng Chủ Động Khử Tiếng Ồn và một micrô bổ sung)
- Thời lượng sử dụng Pin: Lên đến 20 giờ với một lần sạc khi bật tính năng Chủ Động Khử Tiếng Ồn
- Tính năng khác: Các tính năng Trợ Năng giúp người khuyết tật tận dụng tối đa AirPods Max mới của mình. Các tính năng bao gồm: Âm thanh Nghe Trực Tiếp Mức âm thanh tai nghe Thích Nghi Tai Nghe
- Chipset: Chip tai nghe Apple H2 (mỗi bên củ tai)
- Hãng sản xuất: Apple Chính hãng","Tai nghe Apple AirPods Max 2 2026 chính hãng, giá tốt - Nhận hàng sớm, giao nhanh toàn quốc, giảm thêm Smember. Mua Airpods Max 2 tại đây.",Khác,14990000,Apple Chính hãng,0,81,0,2026-02-03 08:11:47,2026-03-29 12:13:07
288,Bàn phím + bao da Xiaomi Pad 8/8 Pro chính hãng touchpad,"Mua Bàn phím + bao da Xiaomi Pad 8/8 Pro chính hãng touchpad chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Kích thước: 253.41 x 187.87 x 16.3 mm
- Chất liệu: PU + PC + Sợi thủy tinh (bao gồm nam châm)
- Dòng sản phẩm: Xiaomi
- Phân loại ốp: Chống sốc, Bao da kiêm bàn phím
- Tính năng: Có chân đứng, Chống sốc, va đập, Chống trầy xước
- Dùng được cho: Xiaomi Pad 8/8 Pro
- Hãng sản xuất: Xiaomi","Mua Bàn phím + bao da Xiaomi Pad 8/8 Pro chính hãng touchpad chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Điện thoại,4490000,Xiaomi,2,64,0,2025-01-21 11:26:21,2026-03-29 12:13:07
289,Bàn phím + bao da Xiaomi Pad 8/8 Pro chính hãng,"Mua bàn phím + bao da Xiaomi Pad 8/8 Pro chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Chất liệu: PU + PC + Sợi thủy tinh (bao gồm nam châm)
- Dòng sản phẩm: Xiaomi
- Phân loại ốp: Chống sốc, Bao da kiêm bàn phím
- Tính năng: Có chân đứng, Chống sốc, va đập, Chống trầy xước
- Dùng được cho: Xiaomi Pad 8/8 Pro
- Hãng sản xuất: Xiaomi","Mua bàn phím + bao da Xiaomi Pad 8/8 Pro chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Điện thoại,2990000,Xiaomi,2,16,0,2025-04-03 13:44:46,2026-03-29 12:13:07
290,Bàn ủi hơi nước cầm tay Philips STH3000/20 1000W - Cũ,"Mua Bàn ủi hơi nước cầm tay Philips STH3000/20 1000W cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Công suất: 1000W
- Hãng sản xuất: Philips
- Chất liệu: Mặt đế nhựa
- Tính năng khác: Dung tích nước 100mlLượng hơi nước phun 20 g/phút","Mua Bàn ủi hơi nước cầm tay Philips STH3000/20 1000W cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Khác,470000,Philips,9,184,0,2025-07-30 14:26:43,2026-03-29 12:13:07
291,Bao da Xiaomi Pad 8/8 Pro chính hãng,"Mua bao da Xiaomi Pad 8/8 Pro chính hãng chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Chất liệu: PU + PC + Sợi thủy tinh (bao gồm nam châm)
- Dòng sản phẩm: Xiaomi
- Phân loại ốp: Chống sốc
- Tính năng: Có chân đứng, Chống sốc, va đập, Chống trầy xước
- Dùng được cho: Xiaomi Pad 8/8 Pro
- Hãng sản xuất: Xiaomi","Mua bao da Xiaomi Pad 8/8 Pro chính hãng chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Điện thoại,990000,Xiaomi,2,138,0,2025-11-16 18:55:56,2026-03-29 12:13:07
292,Bút cảm ứng Xiaomi Pen Pro 2026,"Mua Bút cảm ứng Xiaomi Pen Pro 2026 chính hãng - Giá rẻ, đảm bảo","- Pin: 100 mAh
- Hãng sản xuất: Xiaomi
- Tính năng khác: Viết khi màn hình tắtĐộ nhạy áp lực 16.384 cấp độ Độ trễ cực thấpTốc độ lấy mẫu cảm ứng 240HzNăm mức cài đặt lực nhấn có thể điều chỉnh","Mua Bút cảm ứng Xiaomi Pen Pro 2026 chính hãng - Giá rẻ, đảm bảo",Điện thoại,1990000,Xiaomi,0,26,0,2025-05-15 22:51:54,2026-03-29 12:13:07
293,Sạc Ugreen Robot Uno Gan Nexode Gen 2 2C1A 65W X662 - Cũ,"Mua Sạc Ugreen Robot Uno Gan Nexode Gen 2 2C1A 65W X662 cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Công suất sạc: 65W
- Sử dụng tối đa: 3 thiết bị
- Đầu ra: 2 x USB-C, 1 x USB-A
- Tiện ích: Sạc nhanhCông nghệ GaNFast tiết kiệm năng lượng, giảm nhiệt, thiết kế nhỏ gọnMặt robot là màn hình LED hiển thị các biểu thức khác nhau về trạng thái sạcBảo vệ ngắn mạch, quá tải, nhiệt độ và quá điện áp
- Hãng sản xuất: Ugreen","Mua Sạc Ugreen Robot Uno Gan Nexode Gen 2 2C1A 65W X662 cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Phụ kiện,470000,Ugreen,50,157,0,2025-04-04 18:19:36,2026-03-29 12:13:07
294,Sạc Xiaomi HyperCharge 3 cổng 2C1A 90W BHR087MEU - Cũ,"Mua sạc Xiaomi HyperCharge 3 cổng 2C1A 90W BHR087MEU cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Công suất sạc: 90W
- Sử dụng tối đa: 3 thiết bị
- Đầu ra: 2 x USB-C1 x USB-A
- Tiện ích: Power DeliveryQuick ChargeSạc nhanh Bảo vệ quá áp Bảo vệ quá nhiệt Bảo vệ quá dòng Bảo vệ điện trở dẫn điện bất thường Bảo vệ ngắn mạch Bảo vệ điện áp thấp Bảo vệ tĩnh điện Bảo vệ mã hóa cáp Chống sét Bảo vệ trường điện từ Lớp bảo vệ hoạt động đồng bộ để kiểm soát dòng điện và nhiệt độ
- Hãng sản xuất: Xiaomi","Mua sạc Xiaomi HyperCharge 3 cổng 2C1A 90W BHR087MEU cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Điện thoại,590000,Xiaomi,0,34,0,2026-02-09 22:50:07,2026-03-29 12:13:07
295,Dịch vụ gia hạn bảo hành Applecare+ cho iPad Air 11 inch (M4),"Mua dịch vụ gia hạn bảo hành Applecare+ cho iPad Air 11 inch (M4) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Hãng sản xuất: Apple Chính hãng
- Áp dụng: iPad Air 11 inch (M4)
- Thời hạn: Gia hạn thêm 1 năm bảo hành chính hãng (tổng 2 năm)
- Điều kiện: Thiết bị mới kích hoạt trong vòng 5 ngày tính từ thời điểm trên hóa đơn (có thể mua từ hệ thống CellphoneS hoặc các hệ thống bán lẻ khác) Cung cấp được hoá đơn mua hàng (đối với thiết bị mua từ hệ thống bán lẻ khác) Thiết bị nguyên vẹn chưa xảy ra hư hỏng, cấn móp, tai nạn Hàng chính hãng Apple Giá sản phẩm đã bao gồm VAT","Mua dịch vụ gia hạn bảo hành Applecare+ cho iPad Air 11 inch (M4) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Tablet,2299000,Apple Chính hãng,80,117,0,2026-02-07 07:42:33,2026-03-29 12:13:07
296,Dịch vụ gia hạn bảo hành Applecare+ cho iPad Air 13 inch (M4),"Mua Dịch vụ gia hạn bảo hành Applecare+ cho iPad Air 13 inch (M4) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Hãng sản xuất: Apple Chính hãng
- Áp dụng: iPad Air 13 inch (M4)
- Thời hạn: Gia hạn thêm 1 năm bảo hành chính hãng (tổng 2 năm)
- Điều kiện: Thiết bị mới kích hoạt trong vòng 5 ngày tính từ thời điểm trên hóa đơn (có thể mua từ hệ thống CellphoneS hoặc các hệ thống bán lẻ khác) Cung cấp được hoá đơn mua hàng (đối với thiết bị mua từ hệ thống bán lẻ khác) Thiết bị nguyên vẹn chưa xảy ra hư hỏng, cấn móp, tai nạn Hàng chính hãng Apple Giá sản phẩm đã bao gồm VAT","Mua Dịch vụ gia hạn bảo hành Applecare+ cho iPad Air 13 inch (M4) chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Tablet,2799000,Apple Chính hãng,80,6,0,2026-03-25 10:07:58,2026-03-29 12:13:07
